customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn,tenure_group
CUST0675,Female,0,Yes,No,29,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No internet service,No,Month-to-month,No,Credit card,35.82,1037.04,,25-36
CUST0676,Male,0,Yes,Yes,24,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,No,No internet service,Month-to-month,No,Credit card,36.76,875.27,,13-24
CUST0677,Female,0,No,Yes,27,Yes,No,No,No internet service,Yes,Yes,Yes,Yes,No,Two year,No,Electronic check,86.19,2332.84,,25-36
CUST0678,Female,0,No,Yes,64,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,No internet service,Yes,One year,No,Bank transfer,75.04,4795.0,,61-72
CUST0679,Female,0,Yes,No,44,Yes,Yes,DSL,No,Yes,No,Yes,No,No internet service,Two year,Yes,Credit card,32.21,1411.03,,37-48
CUST0680,Female,0,Yes,No,67,Yes,No phone service,DSL,Yes,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,No,Bank transfer,31.27,2089.32,,61-72
CUST0681,Female,1,Yes,No,6,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Electronic check,27.23,164.52,,0-12
CUST0682,Male,0,No,Yes,48,Yes,No phone service,DSL,No internet service,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,94.38,4535.98,,37-48
CUST0683,Male,0,Yes,Yes,8,Yes,Yes,No,No internet service,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Bank transfer,91.19,725.81,,0-12
CUST0684,Female,1,No,No,35,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card,25.84,896.09,,25-36
CUST0685,Male,0,No,No,0,No,No phone service,Fiber optic,No,No internet service,No,No internet service,No,No internet service,One year,No,Electronic check,76.03,-0.71,,
CUST0686,Female,1,No,Yes,9,Yes,Yes,DSL,No internet service,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,No,Mailed check,28.47,261.19,,0-12
CUST0687,Female,0,Yes,Yes,35,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,110.37,3857.38,,25-36
CUST0688,Male,0,No,Yes,72,Yes,No,No,Yes,Yes,No internet service,Yes,No internet service,Yes,Two year,No,Credit card,110.71,7965.52,,61-72
CUST0689,Male,0,No,Yes,45,Yes,Yes,DSL,Yes,No internet service,No,No internet service,No internet service,No,One year,No,Mailed check,89.82,4050.84,,37-48
CUST0690,Female,0,No,No,31,Yes,No,No,Yes,No,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,112.62,3500.3,,25-36
CUST0691,Female,0,No,Yes,31,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card,101.15,3145.46,,25-36
CUST0692,Female,0,No,Yes,5,Yes,Yes,No,No internet service,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,No,Credit card,102.85,520.4,,0-12
CUST0693,Male,0,Yes,Yes,47,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,No,Electronic check,76.97,3611.35,,37-48
CUST0694,Female,0,No,No,37,No,No phone service,DSL,No internet service,No,No,No,No,No internet service,One year,No,Credit card,50.61,1866.81,,37-48
CUST0695,Female,0,No,No,16,Yes,No phone service,DSL,Yes,No,Yes,No internet service,No,No,Month-to-month,Yes,Bank transfer,41.78,665.28,,13-24
CUST0696,Female,1,Yes,Yes,26,Yes,No phone service,DSL,Yes,Yes,No internet service,Yes,No internet service,No,Two year,No,Mailed check,52.72,1367.08,,25-36
CUST0697,Male,1,No,Yes,53,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer,82.85,4400.18,,49-60
CUST0698,Female,1,Yes,Yes,49,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,37.27,1832.01,,49-60
CUST0699,Female,0,No,No,34,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No internet service,No,No,Month-to-month,No,Bank transfer,45.86,1563.72,,25-36
CUST0700,Male,0,Yes,No,24,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,66.81,1597.16,,13-24
CUST0701,Female,0,Yes,No,27,Yes,No,Fiber optic,No internet service,No internet service,No,No,Yes,No internet service,One year,No,Electronic check,43.31,1177.56,,25-36
CUST0702,Female,0,No,Yes,14,No,Yes,DSL,No internet service,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card,78.86,1110.6,,13-24
CUST0703,Male,0,No,No,3,Yes,No,DSL,No,No,No internet service,No,No internet service,Yes,Month-to-month,No,Credit card,112.32,330.23,,0-12
CUST0704,Female,0,No,Yes,72,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,94.81,6833.74,,61-72
CUST0705,Male,0,Yes,Yes,26,Yes,No phone service,DSL,Yes,No internet service,Yes,No,No,No,Month-to-month,Yes,Mailed check,86.64,2248.08,,25-36
CUST0706,Male,0,Yes,Yes,25,Yes,No phone service,DSL,No,No,No internet service,Yes,No internet service,Yes,One year,Yes,Mailed check,78.27,1948.37,,25-36
CUST0707,Female,0,Yes,No,18,Yes,No,DSL,No internet service,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,68.79,1241.36,,13-24
CUST0708,Female,0,No,Yes,16,Yes,No,No,Yes,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,No,Bank transfer,38.66,621.64,,13-24
CUST0709,Female,0,Yes,No,42,Yes,No,Fiber optic,No internet service,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,109.47,4589.64,,37-48
CUST0710,Female,1,Yes,No,40,Yes,Yes,DSL,No,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Credit card,44.85,1790.38,,37-48
CUST0711,Male,0,No,Yes,41,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,No,Yes,Two year,No,Bank transfer,29.13,1204.19,,37-48
CUST0712,Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No,Two year,No,Bank transfer,95.0,4658.57,,49-60
CUST0713,Male,0,Yes,No,39,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Credit card,37.56,1469.44,,37-48
CUST0714,Female,0,No,Yes,38,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,57.19,2167.48,,37-48
CUST0715,Female,0,Yes,No,22,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer,22.83,493.84,,13-24
CUST0716,Female,0,No,Yes,51,Yes,Yes,DSL,Yes,No,Yes,No internet service,No internet service,No,One year,No,Electronic check,33.71,1714.75,,49-60
CUST0717,Male,0,No,No,46,Yes,No,DSL,No internet service,No,No internet service,Yes,No,No,Month-to-month,No,Electronic check,37.32,1711.7,,37-48
CUST0718,Female,0,No,No,62,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,Yes,One year,Yes,Electronic check,25.44,1571.97,,61-72
CUST0719,Female,0,No,No,68,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Credit card,85.67,5819.42,,61-72
CUST0720,Female,0,No,No,42,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,Yes,One year,Yes,Electronic check,103.7,4356.9,,37-48
CUST0721,Female,1,Yes,Yes,47,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer,57.33,2691.07,,37-48
CUST0722,Male,0,Yes,Yes,33,Yes,No phone service,No,Yes,No internet service,No,No,Yes,Yes,One year,No,Credit card,107.46,3552.59,,25-36
CUST0723,Female,0,No,No,39,Yes,No,DSL,No,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Credit card,41.33,1605.55,,37-48
CUST0724,Male,1,No,No,60,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No internet service,No internet service,One year,Yes,Bank transfer,52.54,3151.69,,49-60
CUST0725,Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Credit card,35.07,1708.7,,49-60
CUST0726,Male,0,No,Yes,66,Yes,Yes,No,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,82.06,5415.59,,61-72
CUST0727,Male,0,No,Yes,61,Yes,No phone service,No,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,61.99,3772.51,,61-72
CUST0728,Male,0,No,Yes,57,No,No phone service,Fiber optic,No,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,81.33,4645.36,,49-60
CUST0729,Male,1,Yes,Yes,32,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card,96.17,3083.25,,25-36
CUST0730,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No,Yes,No,One year,Yes,Bank transfer,74.57,1118.35,,13-24
CUST0731,Male,1,No,No,47,Yes,No phone service,DSL,No,No internet service,No,Yes,No,No,Month-to-month,No,Mailed check,82.76,3881.45,,37-48
CUST0732,Male,0,No,Yes,9,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,No,Electronic check,113.53,1023.62,,0-12
CUST0733,Male,0,Yes,Yes,37,Yes,No phone service,No,No internet service,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,49.91,1851.85,,37-48
CUST0734,Female,0,Yes,No,18,Yes,No,DSL,Yes,No internet service,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,55.92,1000.37,,13-24
CUST0735,Female,0,No,Yes,35,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,No internet service,No internet service,Month-to-month,No,Credit card,91.77,3213.31,,25-36
CUST0736,Male,0,No,Yes,58,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,Yes,No internet service,One year,Yes,Mailed check,81.13,4711.82,,49-60
CUST0737,Female,1,Yes,Yes,62,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No,No,Month-to-month,No,Bank transfer,37.85,2352.06,,61-72
CUST0738,Male,0,Yes,Yes,45,Yes,No phone service,DSL,No internet service,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer,57.61,2598.51,,37-48
CUST0739,Male,1,Yes,Yes,2,Yes,No phone service,Fiber optic,Yes,No,No,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer,66.78,141.15,,0-12
CUST0740,Female,0,No,No,64,Yes,Yes,No,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer,61.94,3972.91,,61-72
CUST0741,Male,1,Yes,Yes,7,No,Yes,No,Yes,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card,37.83,262.92,,0-12
CUST0742,Female,0,No,No,50,Yes,Yes,DSL,No internet service,Yes,No internet service,No,Yes,Yes,One year,Yes,Credit card,112.44,5623.38,,49-60
CUST0743,Female,0,Yes,No,72,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No internet service,One year,No,Mailed check,96.23,6934.37,,61-72
CUST0744,Male,0,Yes,Yes,5,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer,68.14,344.64,,0-12
CUST0745,Male,0,Yes,No,38,Yes,No,DSL,Yes,Yes,No internet service,No internet service,Yes,Yes,Two year,Yes,Electronic check,88.01,3354.29,,37-48
CUST0746,Female,0,Yes,Yes,59,Yes,Yes,DSL,Yes,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Credit card,109.73,6464.34,,49-60
CUST0747,Male,0,No,No,27,Yes,No phone service,DSL,No internet service,Yes,No,Yes,No,Yes,Two year,No,Mailed check,33.62,904.84,,25-36
CUST0748,Male,0,No,No,53,Yes,No,No,No internet service,No,No,Yes,Yes,Yes,One year,No,Mailed check,45.04,2382.74,,49-60
CUST0749,Male,1,Yes,Yes,36,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Credit card,74.27,2668.97,,25-36
CUST0750,Female,0,No,Yes,8,Yes,No,Fiber optic,Yes,No internet service,No,No,Yes,No,Month-to-month,No,Electronic check,99.9,793.65,,0-12
CUST0751,Female,0,Yes,Yes,55,No,Yes,DSL,Yes,No internet service,No,Yes,No,No,Month-to-month,No,Electronic check,23.63,1303.83,,49-60
CUST0752,Male,0,Yes,Yes,58,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No internet service,No,Month-to-month,No,Bank transfer,118.4,6858.9,,49-60
CUST0753,Female,0,Yes,Yes,1,Yes,No phone service,DSL,Yes,No,No,Yes,Yes,No internet service,One year,No,Credit card,65.49,70.32,,0-12
CUST0754,Female,0,Yes,No,60,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,No,Electronic check,55.92,3359.07,,49-60
CUST0755,Female,0,No,No,57,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,Yes,Yes,One year,Yes,Credit card,49.27,2803.41,,49-60
CUST0756,Female,0,Yes,No,59,Yes,No phone service,DSL,No,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,37.44,2204.02,,49-60
CUST0757,Female,0,Yes,No,39,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,Yes,Yes,Two year,Yes,Mailed check,99.16,3869.82,,37-48
CUST0758,Male,0,No,No,35,No,No,DSL,No,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Mailed check,115.54,4049.14,,25-36
CUST0759,Male,0,Yes,No,36,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,Yes,Month-to-month,No,Credit card,61.36,2216.49,,25-36
CUST0760,Male,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer,115.24,1966.12,,13-24
CUST0761,Female,0,Yes,Yes,62,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Bank transfer,102.38,6356.86,,61-72
CUST0762,Female,0,No,Yes,21,No,No phone service,DSL,No internet service,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,68.11,1431.94,,13-24
CUST0763,Male,0,Yes,No,10,Yes,No phone service,DSL,No,No,No,Yes,No,No,One year,Yes,Credit card,87.4,882.17,,0-12
CUST0764,Female,0,No,No,57,Yes,No phone service,No,No internet service,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer,63.5,3625.67,,49-60
CUST0765,Male,0,Yes,Yes,56,Yes,No,DSL,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,75.87,4256.61,,49-60
CUST0766,Male,0,Yes,Yes,3,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No,Two year,No,Bank transfer,25.8,67.63,,0-12
CUST0767,Male,0,No,Yes,6,Yes,No,No,No internet service,No internet service,Yes,Yes,No internet service,No,Month-to-month,Yes,Mailed check,89.63,547.1,,0-12
CUST0768,Female,0,Yes,Yes,60,Yes,No phone service,DSL,No,No internet service,No,Yes,No,No,Two year,Yes,Mailed check,25.28,1516.27,,49-60
CUST0769,Female,0,Yes,No,53,Yes,No phone service,DSL,No internet service,Yes,No,No internet service,Yes,Yes,Two year,Yes,Electronic check,101.71,5396.59,,49-60
CUST0770,Male,0,No,Yes,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,102.49,6859.37,,61-72
CUST0771,Male,0,No,No,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer,43.71,-2.08,,
CUST0772,Male,1,No,No,54,Yes,Yes,No,Yes,No internet service,No internet service,Yes,No internet service,No,Month-to-month,Yes,Electronic check,52.37,2823.41,,49-60
CUST0773,Male,0,No,No,2,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No internet service,No internet service,One year,No,Electronic check,68.13,132.09,,0-12
CUST0774,Female,0,No,Yes,37,Yes,No,Fiber optic,Yes,No,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,79.67,2940.26,,37-48
CUST0775,Female,0,Yes,Yes,0,Yes,No phone service,DSL,Yes,No internet service,Yes,No internet service,No,No,One year,No,Credit card,48.74,6.12,,
CUST0776,Male,0,No,No,37,Yes,No,No,No,No internet service,No,No,No internet service,No,One year,No,Mailed check,79.25,2922.43,,37-48
CUST0777,Male,0,Yes,No,28,Yes,No phone service,No,No internet service,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,49.78,1390.09,,25-36
CUST0778,Female,1,Yes,No,4,Yes,No,DSL,Yes,No internet service,No internet service,Yes,Yes,No,Two year,Yes,Electronic check,25.55,95.69,,0-12
CUST0779,Female,0,Yes,Yes,20,No,No,DSL,Yes,No,Yes,No internet service,No,No,One year,Yes,Mailed check,20.25,406.78,,13-24
CUST0780,Male,0,No,No,70,Yes,No,DSL,Yes,No,Yes,Yes,No,No internet service,Month-to-month,No,Bank transfer,30.12,2103.49,,61-72
CUST0781,Male,0,No,Yes,66,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,No internet service,No,Two year,Yes,Electronic check,99.23,6544.36,,61-72
CUST0782,Male,0,Yes,No,46,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,No,Yes,One year,Yes,Mailed check,116.14,5342.21,,37-48
CUST0783,Female,0,No,No,34,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,No,No internet service,Month-to-month,No,Credit card,62.7,2134.85,,25-36
CUST0784,Female,0,No,No,67,Yes,Yes,DSL,No,No internet service,No,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer,71.27,4767.52,,61-72
CUST0785,Female,0,No,Yes,68,Yes,No,DSL,No,No,No internet service,No internet service,No internet service,No,Month-to-month,No,Credit card,34.68,2351.75,,61-72
CUST0786,Male,0,No,Yes,0,Yes,No phone service,No,No,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Bank transfer,75.1,-5.06,,
CUST0787,Male,0,Yes,No,67,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No internet service,Two year,Yes,Credit card,34.47,2318.96,,61-72
CUST0788,Female,0,Yes,Yes,11,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,No,No internet service,Month-to-month,No,Mailed check,81.12,890.26,,0-12
CUST0789,Female,0,No,No,59,Yes,No,DSL,Yes,No internet service,No,No internet service,Yes,No internet service,One year,No,Bank transfer,113.33,6688.45,,49-60
CUST0790,Male,0,Yes,Yes,26,Yes,No phone service,No,Yes,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,39.57,1023.65,,25-36
CUST0791,Female,0,No,Yes,55,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,Yes,No,Month-to-month,No,Electronic check,96.46,5305.11,,49-60
CUST0792,Female,0,No,Yes,22,Yes,No phone service,DSL,Yes,No,No,Yes,No internet service,No,Two year,Yes,Credit card,22.35,483.18,,13-24
CUST0793,Male,0,Yes,No,24,No,No,DSL,No internet service,No internet service,No internet service,No,No internet service,No internet service,Two year,Yes,Credit card,57.55,1371.89,,13-24
CUST0794,Female,0,Yes,Yes,20,Yes,No phone service,DSL,No,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Credit card,31.07,620.77,,13-24
CUST0795,Male,0,Yes,Yes,60,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,No,Yes,Month-to-month,No,Bank transfer,55.25,3312.97,,49-60
CUST0796,Male,0,No,No,62,Yes,No,Fiber optic,No,No internet service,No,No,No internet service,No,Month-to-month,Yes,Electronic check,37.35,2308.44,,61-72
CUST0797,Male,0,Yes,No,51,Yes,No phone service,No,No internet service,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,57.33,2927.58,,49-60
CUST0798,Male,0,No,No,24,Yes,No,Fiber optic,No internet service,No,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer,61.75,1491.86,,13-24
CUST0799,Male,0,Yes,No,54,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card,50.06,2701.15,,49-60
CUST0800,Male,0,Yes,Yes,45,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,Yes,Two year,No,Electronic check,85.66,3857.19,,37-48
CUST0801,Male,0,No,Yes,31,Yes,No phone service,Fiber optic,No,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Credit card,111.89,3477.85,,25-36
CUST0802,Female,1,No,Yes,54,Yes,No,Fiber optic,Yes,No internet service,No,No,No,Yes,Two year,Yes,Mailed check,60.06,3249.87,,49-60
CUST0803,Male,0,No,Yes,4,Yes,No phone service,DSL,Yes,Yes,No internet service,No internet service,No internet service,Yes,One year,No,Mailed check,39.23,156.19,,0-12
CUST0804,Male,0,No,Yes,35,Yes,Yes,DSL,No,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,47.07,1652.2,,25-36
CUST0805,Female,0,No,No,48,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Bank transfer,105.4,5051.76,,37-48
CUST0806,Female,1,No,Yes,57,No,Yes,DSL,Yes,No internet service,No,No internet service,No,No internet service,Month-to-month,No,Mailed check,77.16,4398.36,,49-60
CUST0807,Female,0,No,Yes,38,Yes,No phone service,DSL,No,No internet service,No,No,No internet service,Yes,Two year,Yes,Mailed check,65.5,2484.58,,37-48
CUST0808,Male,0,No,Yes,60,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,No,Month-to-month,No,Mailed check,34.96,2090.82,,49-60
CUST0809,Female,0,Yes,No,8,Yes,No phone service,No,Yes,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,64.97,518.29,,0-12
CUST0810,Male,0,No,No,5,No,No,Fiber optic,No,No internet service,No,No internet service,No internet service,No,Two year,No,Credit card,47.85,231.87,,0-12
CUST0811,Male,0,No,Yes,34,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No,No internet service,Month-to-month,Yes,Credit card,114.32,3890.86,,25-36
CUST0812,Male,1,Yes,No,38,Yes,No phone service,Fiber optic,No,Yes,No internet service,Yes,No internet service,No,Two year,Yes,Bank transfer,108.41,4118.7,,37-48
CUST0813,Male,0,No,No,21,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,Yes,Yes,Two year,No,Electronic check,28.39,596.81,,13-24
CUST0814,Female,0,Yes,No,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,71.67,2859.73,,37-48
CUST0815,Female,0,Yes,No,4,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No,No,Month-to-month,Yes,Electronic check,42.51,162.84,,0-12
CUST0816,Male,0,No,No,41,Yes,No phone service,Fiber optic,Yes,No,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,61.08,2505.95,,37-48
CUST0817,Male,0,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No internet service,Yes,One year,No,Credit card,107.68,7116.58,,61-72
CUST0818,Male,0,No,No,29,Yes,No,Fiber optic,Yes,Yes,No,No,No internet service,No,One year,No,Credit card,72.75,2101.68,,25-36
CUST0819,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No internet service,No internet service,Month-to-month,No,Bank transfer,53.42,2987.23,,49-60
CUST0820,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Electronic check,40.79,2944.27,,61-72
CUST0821,Male,0,Yes,No,28,Yes,No,DSL,No,No,No internet service,No,No internet service,Yes,One year,Yes,Credit card,100.03,2792.29,,25-36
CUST0822,Female,0,No,Yes,36,Yes,Yes,DSL,No internet service,No,No,No internet service,No,No,Month-to-month,Yes,Bank transfer,82.45,2975.72,,25-36
CUST0823,Female,1,No,Yes,12,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No,Two year,Yes,Electronic check,66.81,802.21,,0-12
CUST0824,Male,0,Yes,No,31,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,No internet service,No,One year,No,Mailed check,41.75,1292.42,,25-36
CUST0825,Female,1,Yes,Yes,45,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Credit card,53.42,2400.09,,37-48
CUST0826,Female,0,No,No,22,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,115.98,2547.5,,13-24
CUST0827,Male,0,No,No,44,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,72.01,3164.56,,37-48
CUST0828,Female,0,Yes,No,16,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No,No internet service,Month-to-month,No,Mailed check,60.07,968.82,,13-24
CUST0829,Male,0,Yes,Yes,65,Yes,Yes,DSL,No,No internet service,No internet service,Yes,No internet service,No,Month-to-month,Yes,Mailed check,72.14,4693.58,,61-72
CUST0830,Female,0,No,Yes,5,Yes,Yes,No,Yes,No internet service,No internet service,Yes,No internet service,Yes,Two year,No,Credit card,97.9,492.89,,0-12
CUST0831,Male,0,No,Yes,17,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,54.01,924.14,,13-24
CUST0832,Male,0,No,Yes,21,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,Yes,Yes,One year,Yes,Bank transfer,37.87,790.41,,13-24
CUST0833,Male,0,No,No,32,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Credit card,78.49,2514.04,,25-36
CUST0834,Female,1,No,No,29,Yes,No,Fiber optic,Yes,No internet service,No internet service,No internet service,No,Yes,Month-to-month,Yes,Mailed check,86.52,2508.28,,25-36
CUST0835,Male,1,Yes,Yes,31,Yes,No,DSL,No,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer,91.27,2835.02,,25-36
CUST0836,Female,0,No,No,41,Yes,No phone service,DSL,No internet service,No,No,No,Yes,No,One year,No,Electronic check,108.2,4432.39,,37-48
CUST0837,Male,0,Yes,No,9,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Mailed check,57.12,516.94,,0-12
CUST0838,Male,0,No,Yes,35,No,Yes,Fiber optic,No,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,No,Bank transfer,27.54,971.54,,25-36
CUST0839,Female,0,Yes,No,33,Yes,No,Fiber optic,No,No,Yes,No internet service,Yes,No,Two year,No,Credit card,115.83,3820.43,,25-36
CUST0840,Male,0,No,Yes,72,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,No,No internet service,Month-to-month,No,Mailed check,63.5,4563.33,,61-72
CUST0841,Male,0,No,No,27,Yes,Yes,DSL,No,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,82.33,2223.23,,25-36
CUST0842,Female,0,Yes,Yes,10,Yes,No,Fiber optic,Yes,No,Yes,Yes,No internet service,Yes,Month-to-month,No,Mailed check,86.63,863.22,,0-12
