customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
CUST0695,Female,0,No,No,16,Yes,No phone service,DSL,Yes,No,Yes,No internet service,No,No,Month-to-month,Yes,Bank transfer,41.78,665.28,No
CUST0696,Female,1,Yes,Yes,26,Yes,No phone service,DSL,Yes,Yes,No internet service,Yes,No internet service,No,Two year,No,Mailed check,52.72,1367.08,No
CUST0697,Male,1,No,Yes,53,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer,82.85,4400.18,No
CUST0698,Female,1,Yes,Yes,49,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,37.27,1832.01,No
CUST0699,Female,0,No,No,34,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No internet service,No,No,Month-to-month,No,Bank transfer,45.86,1563.72,No
CUST0700,Male,0,Yes,No,24,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,66.81,1597.16,Yes
CUST0701,Female,0,Yes,No,27,Yes,No,Fiber optic,No internet service,No internet service,No,No,Yes,No internet service,One year,No,Electronic check,43.31,1177.56,No
CUST0702,Female,0,No,Yes,14,No,Yes,DSL,No internet service,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card,78.86,1110.6,No
CUST0703,Male,0,No,No,3,Yes,No,DSL,No,No,No internet service,No,No internet service,Yes,Month-to-month,No,Credit card,112.32,330.23,No
CUST0704,Female,0,No,Yes,72,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,94.81,6833.74,Yes
CUST0705,Male,0,Yes,Yes,26,Yes,No phone service,DSL,Yes,No internet service,Yes,No,No,No,Month-to-month,Yes,Mailed check,86.64,2248.08,No
CUST0706,Male,0,Yes,Yes,25,Yes,No phone service,DSL,No,No,No internet service,Yes,No internet service,Yes,One year,Yes,Mailed check,78.27,1948.37,No
CUST0707,Female,0,Yes,No,18,Yes,No,DSL,No internet service,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,68.79,1241.36,No
CUST0708,Female,0,No,Yes,16,Yes,No,No,Yes,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,No,Bank transfer,38.66,621.64,No
CUST0709,Female,0,Yes,No,42,Yes,No,Fiber optic,No internet service,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,109.47,4589.64,Yes
CUST0710,Female,1,Yes,No,40,Yes,Yes,DSL,No,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Credit card,44.85,1790.38,No
CUST0711,Male,0,No,Yes,41,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,No,Yes,Two year,No,Bank transfer,29.13,1204.19,No
CUST0712,Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No,Two year,No,Bank transfer,95.0,4658.57,Yes
CUST0713,Male,0,Yes,No,39,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Credit card,37.56,1469.44,Yes
CUST0714,Female,0,No,Yes,38,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,57.19,2167.48,Yes
CUST0715,Female,0,Yes,No,22,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer,22.83,493.84,Yes
CUST0716,Female,0,No,Yes,51,Yes,Yes,DSL,Yes,No,Yes,No internet service,No internet service,No,One year,No,Electronic check,33.71,1714.75,No
CUST0717,Male,0,No,No,46,Yes,No,DSL,No internet service,No,No internet service,Yes,No,No,Month-to-month,No,Electronic check,37.32,1711.7,No
CUST0718,Female,0,No,No,62,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,Yes,One year,Yes,Electronic check,25.44,1571.97,No
CUST0719,Female,0,No,No,68,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Credit card,85.67,5819.42,No
CUST0720,Female,0,No,No,42,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,Yes,One year,Yes,Electronic check,103.7,4356.9,No
CUST0721,Female,1,Yes,Yes,47,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer,57.33,2691.07,No
CUST0722,Male,0,Yes,Yes,33,Yes,No phone service,No,Yes,No internet service,No,No,Yes,Yes,One year,No,Credit card,107.46,3552.59,No
CUST0723,Female,0,No,No,39,Yes,No,DSL,No,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Credit card,41.33,1605.55,No
CUST0724,Male,1,No,No,60,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No internet service,No internet service,One year,Yes,Bank transfer,52.54,3151.69,Yes
CUST0725,Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Credit card,35.07,1708.7,No
CUST0726,Male,0,No,Yes,66,Yes,Yes,No,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,82.06,5415.59,No
CUST0727,Male,0,No,Yes,61,Yes,No phone service,No,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,61.99,3772.51,No
CUST0728,Male,0,No,Yes,57,No,No phone service,Fiber optic,No,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,81.33,4645.36,Yes
CUST0729,Male,1,Yes,Yes,32,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card,96.17,3083.25,No
CUST0730,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No,Yes,No,One year,Yes,Bank transfer,74.57,1118.35,No
CUST0731,Male,1,No,No,47,Yes,No phone service,DSL,No,No internet service,No,Yes,No,No,Month-to-month,No,Mailed check,82.76,3881.45,No
CUST0732,Male,0,No,Yes,9,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,No,Electronic check,113.53,1023.62,No
CUST0733,Male,0,Yes,Yes,37,Yes,No phone service,No,No internet service,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,49.91,1851.85,No
CUST0734,Female,0,Yes,No,18,Yes,No,DSL,Yes,No internet service,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,55.92,1000.37,Yes
CUST0735,Female,0,No,Yes,35,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,No internet service,No internet service,Month-to-month,No,Credit card,91.77,3213.31,No
CUST0736,Male,0,No,Yes,58,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,Yes,No internet service,One year,Yes,Mailed check,81.13,4711.82,Yes
CUST0737,Female,1,Yes,Yes,62,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No,No,Month-to-month,No,Bank transfer,37.85,2352.06,No
CUST0738,Male,0,Yes,Yes,45,Yes,No phone service,DSL,No internet service,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer,57.61,2598.51,No
CUST0739,Male,1,Yes,Yes,2,Yes,No phone service,Fiber optic,Yes,No,No,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer,66.78,141.15,No
CUST0740,Female,0,No,No,64,Yes,Yes,No,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer,61.94,3972.91,No
CUST0741,Male,1,Yes,Yes,7,No,Yes,No,Yes,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card,37.83,262.92,No
CUST0742,Female,0,No,No,50,Yes,Yes,DSL,No internet service,Yes,No internet service,No,Yes,Yes,One year,Yes,Credit card,112.44,5623.38,No
CUST0743,Female,0,Yes,No,72,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No internet service,One year,No,Mailed check,96.23,6934.37,Yes
CUST0744,Male,0,Yes,Yes,5,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer,68.14,344.64,No
CUST0745,Male,0,Yes,No,38,Yes,No,DSL,Yes,Yes,No internet service,No internet service,Yes,Yes,Two year,Yes,Electronic check,88.01,3354.29,Yes
CUST0746,Female,0,Yes,Yes,59,Yes,Yes,DSL,Yes,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Credit card,109.73,6464.34,No
CUST0747,Male,0,No,No,27,Yes,No phone service,DSL,No internet service,Yes,No,Yes,No,Yes,Two year,No,Mailed check,33.62,904.84,No
CUST0748,Male,0,No,No,53,Yes,No,No,No internet service,No,No,Yes,Yes,Yes,One year,No,Mailed check,45.04,2382.74,No
CUST0749,Male,1,Yes,Yes,36,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Credit card,74.27,2668.97,No
CUST0750,Female,0,No,Yes,8,Yes,No,Fiber optic,Yes,No internet service,No,No,Yes,No,Month-to-month,No,Electronic check,99.9,793.65,No
CUST0751,Female,0,Yes,Yes,55,No,Yes,DSL,Yes,No internet service,No,Yes,No,No,Month-to-month,No,Electronic check,23.63,1303.83,No
CUST0752,Male,0,Yes,Yes,58,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No internet service,No,Month-to-month,No,Bank transfer,118.4,6858.9,No
CUST0753,Female,0,Yes,Yes,1,Yes,No phone service,DSL,Yes,No,No,Yes,Yes,No internet service,One year,No,Credit card,65.49,70.32,No
CUST0754,Female,0,Yes,No,60,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,No,Electronic check,55.92,3359.07,No
CUST0755,Female,0,No,No,57,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,Yes,Yes,One year,Yes,Credit card,49.27,2803.41,No
CUST0756,Female,0,Yes,No,59,Yes,No phone service,DSL,No,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,37.44,2204.02,Yes
CUST0757,Female,0,Yes,No,39,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,Yes,Yes,Two year,Yes,Mailed check,99.16,3869.82,No
CUST0758,Male,0,No,No,35,No,No,DSL,No,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Mailed check,115.54,4049.14,No
CUST0759,Male,0,Yes,No,36,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,Yes,Month-to-month,No,Credit card,61.36,2216.49,Yes
CUST0760,Male,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer,115.24,1966.12,No
CUST0761,Female,0,Yes,Yes,62,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Bank transfer,102.38,6356.86,Yes
CUST0762,Female,0,No,Yes,21,No,No phone service,DSL,No internet service,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,68.11,1431.94,Yes
CUST0763,Male,0,Yes,No,10,Yes,No phone service,DSL,No,No,No,Yes,No,No,One year,Yes,Credit card,87.4,882.17,No
CUST0764,Female,0,No,No,57,Yes,No phone service,No,No internet service,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer,63.5,3625.67,No
CUST0765,Male,0,Yes,Yes,56,Yes,No,DSL,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,75.87,4256.61,No
CUST0766,Male,0,Yes,Yes,3,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No,Two year,No,Bank transfer,25.8,67.63,No
CUST0767,Male,0,No,Yes,6,Yes,No,No,No internet service,No internet service,Yes,Yes,No internet service,No,Month-to-month,Yes,Mailed check,89.63,547.1,No
CUST0768,Female,0,Yes,Yes,60,Yes,No phone service,DSL,No,No internet service,No,Yes,No,No,Two year,Yes,Mailed check,25.28,1516.27,No
CUST0769,Female,0,Yes,No,53,Yes,No phone service,DSL,No internet service,Yes,No,No internet service,Yes,Yes,Two year,Yes,Electronic check,101.71,5396.59,No
CUST0770,Male,0,No,Yes,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,102.49,6859.37,No
CUST0771,Male,0,No,No,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer,43.71,-2.08,No
CUST0772,Male,1,No,No,54,Yes,Yes,No,Yes,No internet service,No internet service,Yes,No internet service,No,Month-to-month,Yes,Electronic check,52.37,2823.41,No
CUST0773,Male,0,No,No,2,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No internet service,No internet service,One year,No,Electronic check,68.13,132.09,No
CUST0774,Female,0,No,Yes,37,Yes,No,Fiber optic,Yes,No,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,79.67,2940.26,No
CUST0775,Female,0,Yes,Yes,0,Yes,No phone service,DSL,Yes,No internet service,Yes,No internet service,No,No,One year,No,Credit card,48.74,6.12,No
CUST0776,Male,0,No,No,37,Yes,No,No,No,No internet service,No,No,No internet service,No,One year,No,Mailed check,79.25,2922.43,Yes
CUST0777,Male,0,Yes,No,28,Yes,No phone service,No,No internet service,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,49.78,1390.09,No
CUST0778,Female,1,Yes,No,4,Yes,No,DSL,Yes,No internet service,No internet service,Yes,Yes,No,Two year,Yes,Electronic check,25.55,95.69,No
CUST0779,Female,0,Yes,Yes,20,No,No,DSL,Yes,No,Yes,No internet service,No,No,One year,Yes,Mailed check,20.25,406.78,No
CUST0780,Male,0,No,No,70,Yes,No,DSL,Yes,No,Yes,Yes,No,No internet service,Month-to-month,No,Bank transfer,30.12,2103.49,No
CUST0781,Male,0,No,Yes,66,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,No internet service,No,Two year,Yes,Electronic check,99.23,6544.36,No
CUST0782,Male,0,Yes,No,46,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,No,Yes,One year,Yes,Mailed check,116.14,5342.21,No
CUST0783,Female,0,No,No,34,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,No,No internet service,Month-to-month,No,Credit card,62.7,2134.85,Yes
CUST0784,Female,0,No,No,67,Yes,Yes,DSL,No,No internet service,No,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer,71.27,4767.52,No
CUST0785,Female,0,No,Yes,68,Yes,No,DSL,No,No,No internet service,No internet service,No internet service,No,Month-to-month,No,Credit card,34.68,2351.75,Yes
CUST0786,Male,0,No,Yes,0,Yes,No phone service,No,No,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Bank transfer,75.1,-5.06,No
CUST0787,Male,0,Yes,No,67,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No internet service,Two year,Yes,Credit card,34.47,2318.96,No
CUST0788,Female,0,Yes,Yes,11,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,No,No internet service,Month-to-month,No,Mailed check,81.12,890.26,Yes
CUST0789,Female,0,No,No,59,Yes,No,DSL,Yes,No internet service,No,No internet service,Yes,No internet service,One year,No,Bank transfer,113.33,6688.45,Yes
CUST0790,Male,0,Yes,Yes,26,Yes,No phone service,No,Yes,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,39.57,1023.65,No
CUST0791,Female,0,No,Yes,55,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,Yes,No,Month-to-month,No,Electronic check,96.46,5305.11,No
CUST0792,Female,0,No,Yes,22,Yes,No phone service,DSL,Yes,No,No,Yes,No internet service,No,Two year,Yes,Credit card,22.35,483.18,No
CUST0793,Male,0,Yes,No,24,No,No,DSL,No internet service,No internet service,No internet service,No,No internet service,No internet service,Two year,Yes,Credit card,57.55,1371.89,No
CUST0794,Female,0,Yes,Yes,20,Yes,No phone service,DSL,No,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Credit card,31.07,620.77,Yes
CUST0795,Male,0,Yes,Yes,60,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,No,Yes,Month-to-month,No,Bank transfer,55.25,3312.97,No
CUST0796,Male,0,No,No,62,Yes,No,Fiber optic,No,No internet service,No,No,No internet service,No,Month-to-month,Yes,Electronic check,37.35,2308.44,No
CUST0797,Male,0,Yes,No,51,Yes,No phone service,No,No internet service,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,57.33,2927.58,No
CUST0798,Male,0,No,No,24,Yes,No,Fiber optic,No internet service,No,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer,61.75,1491.86,No
CUST0799,Male,0,Yes,No,54,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card,50.06,2701.15,No
CUST0800,Male,0,Yes,Yes,45,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,Yes,Two year,No,Electronic check,85.66,3857.19,No
CUST0801,Male,0,No,Yes,31,Yes,No phone service,Fiber optic,No,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Credit card,111.89,3477.85,No
CUST0802,Female,1,No,Yes,54,Yes,No,Fiber optic,Yes,No internet service,No,No,No,Yes,Two year,Yes,Mailed check,60.06,3249.87,No
CUST0803,Male,0,No,Yes,4,Yes,No phone service,DSL,Yes,Yes,No internet service,No internet service,No internet service,Yes,One year,No,Mailed check,39.23,156.19,No
CUST0804,Male,0,No,Yes,35,Yes,Yes,DSL,No,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,47.07,1652.2,Yes
CUST0805,Female,0,No,No,48,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Bank transfer,105.4,5051.76,No
CUST0806,Female,1,No,Yes,57,No,Yes,DSL,Yes,No internet service,No,No internet service,No,No internet service,Month-to-month,No,Mailed check,77.16,4398.36,Yes
CUST0807,Female,0,No,Yes,38,Yes,No phone service,DSL,No,No internet service,No,No,No internet service,Yes,Two year,Yes,Mailed check,65.5,2484.58,No
CUST0808,Male,0,No,Yes,60,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,No,Month-to-month,No,Mailed check,34.96,2090.82,No
CUST0809,Female,0,Yes,No,8,Yes,No phone service,No,Yes,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,64.97,518.29,Yes
CUST0810,Male,0,No,No,5,No,No,Fiber optic,No,No internet service,No,No internet service,No internet service,No,Two year,No,Credit card,47.85,231.87,No
CUST0811,Male,0,No,Yes,34,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No,No internet service,Month-to-month,Yes,Credit card,114.32,3890.86,Yes
CUST0812,Male,1,Yes,No,38,Yes,No phone service,Fiber optic,No,Yes,No internet service,Yes,No internet service,No,Two year,Yes,Bank transfer,108.41,4118.7,No
CUST0813,Male,0,No,No,21,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,Yes,Yes,Two year,No,Electronic check,28.39,596.81,No
CUST0814,Female,0,Yes,No,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,71.67,2859.73,Yes
CUST0815,Female,0,Yes,No,4,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No,No,Month-to-month,Yes,Electronic check,42.51,162.84,No
CUST0816,Male,0,No,No,41,Yes,No phone service,Fiber optic,Yes,No,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,61.08,2505.95,No
CUST0817,Male,0,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No internet service,Yes,One year,No,Credit card,107.68,7116.58,No
CUST0818,Male,0,No,No,29,Yes,No,Fiber optic,Yes,Yes,No,No,No internet service,No,One year,No,Credit card,72.75,2101.68,No
CUST0819,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No internet service,No internet service,Month-to-month,No,Bank transfer,53.42,2987.23,No
CUST0820,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Electronic check,40.79,2944.27,No
CUST0821,Male,0,Yes,No,28,Yes,No,DSL,No,No,No internet service,No,No internet service,Yes,One year,Yes,Credit card,100.03,2792.29,No
CUST0822,Female,0,No,Yes,36,Yes,Yes,DSL,No internet service,No,No,No internet service,No,No,Month-to-month,Yes,Bank transfer,82.45,2975.72,No
CUST0823,Female,1,No,Yes,12,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No,Two year,Yes,Electronic check,66.81,802.21,Yes
CUST0824,Male,0,Yes,No,31,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,No internet service,No,One year,No,Mailed check,41.75,1292.42,No
CUST0825,Female,1,Yes,Yes,45,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Credit card,53.42,2400.09,Yes
CUST0826,Female,0,No,No,22,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,115.98,2547.5,No
CUST0827,Male,0,No,No,44,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,72.01,3164.56,Yes
CUST0828,Female,0,Yes,No,16,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No,No internet service,Month-to-month,No,Mailed check,60.07,968.82,No
CUST0829,Male,0,Yes,Yes,65,Yes,Yes,DSL,No,No internet service,No internet service,Yes,No internet service,No,Month-to-month,Yes,Mailed check,72.14,4693.58,No
CUST0830,Female,0,No,Yes,5,Yes,Yes,No,Yes,No internet service,No internet service,Yes,No internet service,Yes,Two year,No,Credit card,97.9,492.89,Yes
CUST0831,Male,0,No,Yes,17,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,54.01,924.14,No
CUST0832,Male,0,No,Yes,21,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,Yes,Yes,One year,Yes,Bank transfer,37.87,790.41,No
CUST0833,Male,0,No,No,32,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Credit card,78.49,2514.04,Yes
CUST0834,Female,1,No,No,29,Yes,No,Fiber optic,Yes,No internet service,No internet service,No internet service,No,Yes,Month-to-month,Yes,Mailed check,86.52,2508.28,No
CUST0835,Male,1,Yes,Yes,31,Yes,No,DSL,No,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer,91.27,2835.02,Yes
CUST0836,Female,0,No,No,41,Yes,No phone service,DSL,No internet service,No,No,No,Yes,No,One year,No,Electronic check,108.2,4432.39,Yes
CUST0837,Male,0,Yes,No,9,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Mailed check,57.12,516.94,Yes
CUST0838,Male,0,No,Yes,35,No,Yes,Fiber optic,No,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,No,Bank transfer,27.54,971.54,No
CUST0839,Female,0,Yes,No,33,Yes,No,Fiber optic,No,No,Yes,No internet service,Yes,No,Two year,No,Credit card,115.83,3820.43,No
CUST0840,Male,0,No,Yes,72,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,No,No internet service,Month-to-month,No,Mailed check,63.5,4563.33,No
CUST0841,Male,0,No,No,27,Yes,Yes,DSL,No,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,82.33,2223.23,Yes
CUST0842,Female,0,Yes,Yes,10,Yes,No,Fiber optic,Yes,No,Yes,Yes,No internet service,Yes,Month-to-month,No,Mailed check,86.63,863.22,Yes
CUST0843,Male,1,Yes,No,38,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,No,Credit card,74.65,2840.14,Yes
CUST0844,Male,0,No,No,46,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No internet service,Yes,Two year,No,Electronic check,40.53,1873.4,No
CUST0845,Male,0,No,Yes,18,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Credit card,95.51,1718.89,Yes
CUST0846,Male,0,No,Yes,14,Yes,No,DSL,Yes,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Bank transfer,100.38,1404.64,Yes
CUST0847,Female,0,No,Yes,27,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,75.3,2036.19,No
CUST0848,Female,0,No,Yes,23,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No internet service,One year,Yes,Credit card,68.86,1575.85,No
CUST0849,Male,1,Yes,No,71,Yes,No,DSL,No internet service,No internet service,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer,31.39,2223.76,No
CUST0850,Female,0,Yes,No,8,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,No,No internet service,One year,Yes,Electronic check,28.4,235.58,No
CUST0851,Male,1,No,Yes,46,Yes,Yes,Fiber optic,No,No,Yes,No,No,No internet service,Month-to-month,No,Electronic check,53.96,2485.56,No
CUST0852,Female,0,Yes,No,32,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,No,Month-to-month,No,Bank transfer,51.08,1624.83,Yes
CUST0853,Male,0,Yes,Yes,61,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No,Two year,Yes,Bank transfer,115.37,7031.66,No
CUST0854,Male,0,Yes,Yes,18,Yes,Yes,DSL,No internet service,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,98.36,1774.14,No
CUST0855,Male,0,No,No,66,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,No,Yes,Two year,Yes,Credit card,85.99,5680.63,Yes
CUST0856,Male,1,Yes,No,39,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer,71.76,2805.44,No
CUST0857,Male,1,No,Yes,46,Yes,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Credit card,36.74,1685.88,No
CUST0858,Male,0,Yes,Yes,64,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No,No internet service,No,Month-to-month,Yes,Electronic check,117.85,7551.02,No
CUST0859,Female,0,No,Yes,28,Yes,No phone service,DSL,No internet service,No,No internet service,No internet service,No internet service,Yes,One year,Yes,Credit card,57.5,1611.06,No
CUST0860,Male,0,Yes,No,49,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card,30.69,1507.74,Yes
CUST0861,Female,1,No,No,12,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,69.38,834.49,No
CUST0862,Male,0,No,No,0,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,107.4,-7.55,No
CUST0863,Female,0,Yes,No,33,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card,108.73,3597.35,Yes
CUST0864,Female,0,No,Yes,47,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Credit card,21.1,984.16,Yes
CUST0865,Female,0,No,Yes,47,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,No,Month-to-month,No,Electronic check,108.63,5100.71,Yes
CUST0866,Male,0,No,Yes,48,Yes,No phone service,No,Yes,No,Yes,No internet service,Yes,No,Month-to-month,No,Electronic check,47.15,2269.47,No
CUST0867,Male,0,No,Yes,63,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,Yes,No,One year,No,Mailed check,23.9,1508.07,No
